date,content
2024-08-05,"■ 주요 뉴스: 미국 경제, 향후 경기 향방 및 연준의 금리인하 수준이 주요 관심사로 부상 ○ 연준 주요 인사, 1개월 지표에 과도한 반응 불필요. 경제는 여전히 양호한 상태 ○ 이스라엘, 이란의 보복 공격에 대비. 미국은 군함 급파하고 정전 협정 체결을 촉구 ○ 중국 정부, 경제 성장 및 소비 촉진을 위한 행동 방침을 공개 ■ 국제금융시장(주간): 미국은 경기침체 우려 확대 등으로 위험자산 선호 약화 주가 하락[-2.1%], 달러화 약세[-1.1%], 금리 하락[-40bp] ○ 주가: 미국 SP500지수는 빅테크 실적 부진 및 향후 경기 불확실성 등이 반영 유로 Stoxx600지수는 기술주와 은행주 등이 하락을 주도하며 2.9% 하락 ○ 환율: 달러화지수는 9월 금리인하 기대 강화 및 엔화 강세 등으로 하락 유로화와 엔화 가치는 각각 0.5%, 4.9% 상승 ○ 금리: 미국 10년물 국채금리는 큰 폭의 금리인하 가능성 등으로 작년 12월 이후 최저 독일은 영란은행 금리인하 및 미국 국채시장 영향 등으로 23bp 하락 ※ 원/달러 환율(주간) 2.1% 하락, 한국 CDS 상승"
2024-08-03,"■ 주요 뉴스: 미국 7월 비농업고용, 시장 예상을 하회하며 연준의 금리인하 기대 강화 ○ 월가 주요 투자은행, 연준의 금리인하 전망치를 매파적으로 수정 ○ 블랙 프라이데이(8.2일), 미국 경기침체 우려로 글로벌 증시 급락 ○ 카말라 해리스 부통령, 대의원표 과반 이상 확보로 민주당 대선 후보 유력 ■ 국제금융시장: 미국 비농업고용 부진으로 경기침체 우려가 부각되며 위험회피 확산 주가 하락[-1.8%], 달러화 약세[-1.2%], 금리 하락[-19bp] ○ 주가: 미국 SP500지수는 미국 경기둔화 우려 및 AI기술주 조정 등으로 하락 유로 Stoxx600지수는 트럼프 리스크, 반도체 공급망 우려 등으로 하락 ○ 환율: 달러화지수는 연내 연준의 금리인하폭 전망 상향 등으로 하락 유로화 가치는 1.1% 상승, 엔화 가치는 1.9% 상승 ○ 금리: 미국 10년물 국채금리는 미국 경기침체 진입 가능성으로 큰 폭 하락 독일 10년물 국채금리는 미국 경기 냉각 우려 등으로 하락 ※ 뉴욕 1M NDF 종가 1,356.02원(스왑포인트 감안 시 1,358.47원, 0.2% 상승), 한국 CDS 상승"
2024-08-02,"■ 주요 뉴스: 미국의 7월 주요 제조업 및 주간 고용지표, 이전 대비 부진. 경기침체 우려 심화 ○ 주요 기업 분기 실적, Amazon과 Intel 예상 보다 저조. Apple은 예상치 상회 ○ 영란은행, 금리 0.25%p 인하. 향후 통화정책은 신중하게 결정할 방침 ○ 중국 7월 차이신 제조업 PMI, 9개월 만에 처음으로 확장의 기준 50 하회 ■ 국제금융시장: 미국은 경기침체 우려 확산 등으로 위험자산 선호 약화 주가 하락[-1.4%], 달러화 강세[+0.2%], 금리 하락[-5bp] ○ 주가: 미국 SP500지수는 반도체 등 경기민감주 중심 매도 증가 등으로 하락 유로 Stoxx600지수는 영란은행 금리인하에 따른 은행주 매물 출회 등으로 하락 ○ 환율: 달러화지수는 중동의 지정학적 위기와 영란은행의 금리인하 등이 반영 유로화 가치는 0.3% 하락, 엔화 가치는 0.4% 상승 ○ 금리: 미국 10년물 국채금리는 저조한 주요 경제지표, 9월 금리인하 기대 등이 영향 독일은 미국 국채시장 영향 등으로 6bp 하락 ※ 뉴욕 1M NDF 종가 1367.6원(스왑포인트 감안 시 1370.1원, 0.0% 상승). 한국 CDS 보합"
2024-08-01,"■ 주요 뉴스: 7월 FOMC, 금리 동결. 연준 파월 의장은 9월 금리인하 가능성 시사 ○ 유로존 7월 소비자물가, 전월비 상승세 강화. 금리인하 기대 감소할 소지 ○ 하마스, 최고 정치지도자 하니예 이란에서 암살. 이란은 이스라엘 공격할 계획 ○ 일본은행, 0.15%p 금리 인상. 추가 인상 가능하며 국채매입 규모는 절반으로 축소 ■ 국제금융시장: 미국은 파월 의장의 9월 금리인하 가능성 언급 등이 영향 주가 상승[+1.6%], 달러화 약세[-0.5%], 금리 하락[-11bp] ○ 주가: 미국 SP500지수는 금리인하 기대 및 빅테크 강세 등으로 상승 유로 Stoxx600지수는 반도체주 중심으로 매수 증가하며 0.8% 상승 ○ 환율: 달러화지수는 FOMC 결과 및 7월 ADP 민간고용 부진 등이 반영 유로화와 엔화 가치는 각각 0.1%, 1.9% 상승 ○ 금리: 미국 10년물 국채금리는 9월 금리인하 기대 고조 등으로 2월 초 이후 최저 독일은 미국 국채시장 영향 등으로 4bp 하락 ※ 뉴욕 1M NDF 종가 1366.7원(스왑포인트 감안 시 1369.4원, 0.0% 하락). 한국 CDS 하락"
2024-07-31,"■ 주요 뉴스: 미국 6월 구인건수, 전월비 감소했으나 예상치 상회. 9월 금리인하 기대 지속 ○ 유로존 2/4분기 GDP, 예상치 상회. 독일 제외 주요국의 호조 등에 기인 ○ 중국 공산당, 소비 촉진 중심의 경제 정책 강화할 방침. 성장 부진 등을 반영 ○ 일본 미무라 재무관, 엔화 약세는 단점이 많은 편. 시장 개입은 종합적으로 판단 ■ 국제금융시장: 미국은 7월 FOMC 전망 및 빅테크 실적 불안 등이 영향 주가 하락[-0.5%], 달러화 약세[-0.1%], 금리 하락[-4bp] ○ 주가: 미국 SP500지수는 빅테크의 AI 부문 수익성 우려 등으로 하락 유로 Stoxx600지수는 건설과 소재 관련주 중심의 매수 증가로 0.5% 상승 ○ 환율: 달러화지수는 일본은행 금리인상 가능성에 따른 엔화 강세 영향이 반영 유로화 가치는 0.1% 하락, 엔화 가치는 0.8% 상승 ○ 금리: 미국 10년물 국채금리는 안전자산 선호 강화 등으로 하락 독일은 저조한 2/4분기 GDP 결과 등으로 2bp 하락 ※ 뉴욕 1M NDF 종가 1381.8원(스왑포인트 감안 시 1384.4원, 0.0% 하락). 한국 CDS 약보합"
2024-07-30,"■ 주요 뉴스: 미국의 수익률곡선 역전, 마무리 국면에 근접. 일부 경기침체 우려도 완화 ○ 미국 재무부, 3/4분기 차입 추정치 하향. 연말 국채시장의 수급 개선도 기대 ○ EU, 미국 트럼프 전 대통령의 재집권 대비하여 2단계 무역 전략을 구상 ○ 이스라엘, 헤즈볼라에 대한 공격 원하지만 중동에서의 전면전은 피하도록 노력 ■ 국제금융시장: 미국은 7월 FOMC 및 빅테크 실적 발표 앞두고 관망 분위기 확산 주가 상승[+0.1%], 달러화 강세[+0.2%], 금리 하락[-2bp] ○ 주가: 미국 SP500지수는 Tesla 관련 긍정적 평가에 일부 빅테크 중심으로 상승 유로 Stoxx600지수는 자동차 및 여행 관련주 매도 증가 등으로 0.2% 하락 ○ 환율: 달러화지수는 이번 주 긍정적인 고용지표 발표 전망 등으로 상승 마감 유로화와 엔화 가치는 각각 0.3%, 0.2% 하락 ○ 금리: 미국 10년물 국채금리는 금리인하 및 국채시장 수급 개선 기대 등으로 하락 독일은 미국 국채시장의 영향 등으로 5bp 하락 ※ 뉴욕 1M NDF 종가 1379.5원(스왑포인트 감안 시 1381.9원, 0.1% 하락). 한국 CDS 약보합"
2024-07-29,"■ 주요 뉴스: 미국 7월 FOMC 예정, 9월 금리인하 신호 발신 여부에 주목 ○ G20, 세계 경제의 연착륙 가능성 높지만 전쟁 및 갈등 격화 등은 위험 요인 ○ ECB 슈나벨 이사, 서비스부문 고물가 주목. 인플레이션 목표 달성이 중요 ○ 중국 6월 공업부문 기업 이익, 경기둔화 불구 전년동월비 3.6% 늘어 증가세 강화 ■ 국제금융시장(주간): 미국은 빅테크 실적 우려와 9월 금리인하 기대 등이 영향 주가 하락[-0.8%], 달러화 약세[-0.1%], 금리 하락[-4bp] ○ 주가: 미국 SP500지수는 빅테크 중심 차익매물 출회 등이 하락을 주도 유로 Stoxx600지수는 ECB의 추가 금리인하 기대 등으로 0.6% 상승 ○ 환율: 달러화지수는 엔화 강세 및 인플레이션 둔화 등으로 소폭 하락 유로화 가치는 0.2% 하락, 엔화 가치는 2.4% 상승 ○ 금리: 미국 10년물 국채금리는 9월 금리인하 전망 강화 등으로 하락 독일은 미국 국채시장 영향 등으로 6bp 하락 ※ 원/달러 환율(주간) 0.5% 하락, 한국 CDS 하락"
2024-07-27,"■ 주요 뉴스: 미국 6월 PCE 물가, 예상치 부합. 개인소득 증가세 둔화 ○ EU 이사회, 프랑스 등 7개국에 재정적자 감축 권고 ○ 미국 7월 미시건대 소비자심리지수 둔화, 인플레이션 전망은 동일 ○ G20 재무장관회의, 세계 경제 연착륙 가능하나 지정학적 갈등에도 유의 ■ 국제금융시장: 인플레이션 완화에 따른 미국 9월 금리인하 기대감 등이 영향 주가 상승[+1.1%], 달러화 보합[-0.0%], 금리 하락[-5bp] ○ 주가: 미국 SP500지수는 저가 매수세 유입 등으로 4영업일 만에 반등 유로 Stoxx600지수는 ECB의 추가 금리인하 전망 등으로 상승 ○ 환율: 달러화지수는 인플레이션 우려 완화 등을 반영 유로화는 0.1% 절상, 엔화는 약보합 ○ 금리: 미국 10년물 국채 금리는 9월 금리인하 전망 등이 영향 독일은 미국 국채시장의 영향 등으로 1bp 하락 ※ 뉴욕 1M NDF 종가 1382.8원(스왑포인트 감안 시 1388.3원, 1.5% 상승). 한국 CDS 보합"
2024-07-26,"■ 주요 뉴스: 미국 2/4분기 GDP, 예상치 상회하며 연착륙 기대 증가. 인플레이션 압력은 완화 ○ 미국 재무장관, 해리스 부통령이 바이든 정부의 핵심 가치 이어갈 것으로 기대 ○ 중국 인민은행, 중기유동성지원창구(MLF) 금리 인하. 국영은행은 예금금리 인하 ○ 일본 정부, 경제는 완만한 회복세 유지. 6월 기업 서비스 물가는 전월비 상승 ■ 국제금융시장: 미국은 양호한 2/4분기 GDP와 빅테크 매도 지속 등이 영향 주가 하락[-0.5%], 달러화 강보합[+0.0%], 금리 하락[-4bp] ○ 주가: 미국 SP500지수는 빅테크 매물 출회 등으로 하락. 다우지수는 상승(+0.2%) 유로 Stoxx600지수는 반도체 관련주 중심의 매도 증가 등으로 0.7% 하락 ○ 환율: 달러화지수는 예상치 상회한 2/4분기 GDP 등으로 강보합 유로화 가치는 0.1% 상승, 엔화 가치는 약보합 ○ 금리: 미국 10년물 국채금리는 9월 금리인하 기대 등이 반영 독일은 ECB의 금리인하 가능성 등으로 3bp 하락 ※ 뉴욕 1M NDF 종가 1381.2원(스왑포인트 감안 시 1383.6원, 0.0% 상승). 한국 CDS 상승"
2024-07-25,"■ 주요 뉴스: 미국 나스닥지수, ＇22년 10월 이후 최대폭 하락. 빅테크 실적 우려 등에 기인 ○ 미국 7월 SP 글로벌 종합 PMI, 27개월래 최고치. 기업의 가격 결정력은 약화 ○ 유로존 7월 HCOB 종합 PMI, 전월비 하락. 독일의 경기둔화 등이 반영 ○ 일본은행 관계자, 다음 주 회의에서 금리인상 논의 및 국채매입 축소 결정 예상 ■ 국제금융시장: 미국은 빅테크의 실적 우려, 양호한 기업활동 지표 등이 영향 주가 하락[-2.3%], 달러화 약세[-0.1%], 금리 상승[+3bp] ○ 주가: 미국 SP500지수는 Tesla와 Alphabet 등 주요 빅테크가 하락을 주도 유로 Stoxx600지수는 LVMH의 실적 예상치 하회 등으로 0.6% 하락 ○ 환율: 달러화지수는 일본은행 금융정책결정회의 앞두고 엔화 강세 등으로 소폭 하락 유로화 가치는 하락. 엔화 가치는 달러화 대비 약 2개월래 최고 ○ 금리: 미국 10년물 국채금리는 7월 SP 글로벌 종합 PMI 호조 등으로 상승 독일은 미국 국채시장의 영향 등으로 강보합 마감 ※ 뉴욕 1M NDF 종가 1381.3원(스왑포인트 감안 시 1383.8원, 0.3% 상승). 한국 CDS 강보합"
2024-07-24,"■ 주요 뉴스: 미국 빅테크 분기실적 발표, Tesla 예상치 큰 폭 하회. Alphabet은 예상에 부합 ○ 미국 해리스 부통령, 민주당 대통령 후보 지명에 필요한 대의원 확보 ○ ECB 부총재, 금리인하 여부 판단은 9월이 적절. 금리인하 신호로 해석 ○ 일본 자민당의 간사장, 일본은행의 보다 명확한 통화정책 정상화 신호를 기대 ■ 국제금융시장: 미국은 빅테크 실적 경계감, 대선 전망 등이 영향 주가 하락[-0.2%], 달러화 강세[+0.1%], 금리 약보합[-0bp] ○ 주가: 미국 SP500지수는 빅테크 실적 발표를 앞두고 차익 매물 출회 등으로 하락 유로 Stoxx600지수는 SAP 등 일부 기업의 양호한 실적 등으로 0.1% 상승 ○ 환율: 달러화지수는 안전자산 선호 강화 등으로 소폭 상승 마감 유로화 가치는 0.3% 하락, 엔화 가치는 0.9% 상승 ○ 금리: 미국 10년물 국채금리는 6월 기존주택판매 부진에 따른 영향 등으로 약보합 독일은 ECB의 금리인하 가능성 등으로 6bp 하락 ※ 뉴욕 1M NDF 종가 1383.4원(스왑포인트 감안 시 1385.9원, 0.01% 하락). 한국 CDS 하락"
2024-07-23,"■ 주요 뉴스: 미국 해리스 부통령, 민주당 대선 후보로 당내 지지 기반을 빠르게 확대 ○ 미국 증권거래위원회(SEC), 이더리움 현물 ETF 거래 승인. 23일부터 가능 ○ 중국 인민은행, 1년 및 5년 대출우대금리(LPR) 인하. 경기부양 의지를 반영 ○ 일본은행의 일부 정책위원, 소비지출 둔화 등을 통화정책에 반영할 필요 ■ 국제금융시장: 미국은 바이든 대통령의 대선 사퇴 관련 불확실성 완화 등이 영향 주가 상승[+1.1%], 달러화 약세[-0.1%], 금리 상승[+1bp] ○ 주가: 미국 SP500지수는 대형 기술주 강세 및 저가매수 유입 등으로 상승 유로 Stoxx600지수는 금융주 및 기술주 매수 증가 등으로 0.9% 상승 ○ 환율: 달러화지수는 대선 상황, 7월 FOMC 고려한 신중한 대응 등으로 소폭 하락 유로화 및 엔화 가치는 각각 0.1%, 0.3% 상승 ○ 금리: 미국 10년물 국채금리는 대선 불확실성 불구 금리인하 기대 등으로 상승이 제한 독일은 미국 국채금리 상승에 따른 포트폴리오 조정 등으로 3bp 상승 ※ 뉴욕 1M NDF 종가 1385.0원(스왑포인트 감안 시 1387.7원, 0.0% 하락). 한국 CDS 하락"
2024-07-22,"■ 주요 뉴스: 미국 바이든 대통령, 민주당 대선 후보 사퇴. 해리스 부통령을 전폭 지지 ○ 미국 6월 PCE 물가지수 발표 예정, 9월 금리인하 기대 증가 여부에 주목 ○ 연준 주요 인사, 중립금리는 하락 중. 긴급대출창구 제도의 재검토 의견도 제시 ○ 미국 국무장관, 이스라엘과 하마스의 휴전에 근접. 추가 세부 내용 논의도 중요 ■ 국제금융시장(주간): 미국은 트럼프의 대선 승리 가능성, 증시 차익매물 출회 등이 영향 주가 하락[-2.0%], 달러화 강세[+0.3%], 금리 상승[+6bp] ○ 주가: 미국 SP500지수는 對중국 반도체 제재 계획, IT 장애 등으로 차익매물 출회 유로 Stoxx600지수는 중국 성장률 둔화 우려 등으로 2.7% 하락 ○ 환율: 달러화지수는 파월 의장의 구체적 금리인하 시점 미언급 등으로 상승 유로화 가치는 0.2% 하락, 엔화 가치는 0.2% 상승 ○ 금리: 미국 10년물 국채금리는 트럼프 대선 승리 시 공급증가 전망 등으로 상승 마감 독일은 연준의 9월 금리인하 기대 등으로 3bp 하락 ※ 원/달러 환율(주간) 1.04% 상승, 한국 CDS 상승"
2024-07-20,"■ 주요 뉴스: 보안 프로그램 결함으로 글로벌 IT 장애 발생. 시장 영향은 제한적 ○ ECB 정책위원들, 디스인플레이션 진전 전망을 기반으로 추가 금리인하 지지 ○ 영국, 초여름 이상기후로 인한 경제활동(6월 소매판매) 둔화 관측 ○ 중국 지도부, 중국 경제가 당면한 도전과 정책 시행의 어려움을 인정 ■ 국제금융시장: 글로벌 IT 장애가 가세하면서 IT 업종에 대한 조정 압력이 지속 주가 하락[-0.7%], 달러화 강세[+0.2%], 금리 상승[+4bp] ○ 주가: 미국 SP500지수는 IT 업종(-1.3%) 중심의 하락세를 지속 유로 Stoxx600지수는 IT 장애에 대한 우려 등으로 0.8% 하락 ○ 환율: 달러화지수는 글로벌 위험회피성향 강화 영향으로 소폭 상승 유로화와 엔화 가치는 각각 0.1%, 0.1% 하락 ○ 금리: 미국 10년물은 다음주 미국 GDP 발표 등을 앞두고 상승압력이 우세 독일은 ECB 정책위원회 회의(7.18일) 이후 나타난 반등 흐름을 지속 ※ 뉴욕 1M NDF 종가 1386.9원(스왑포인트 감안 시 1389.5원, 0.1% 하락). 한국 CDS 상승"
2024-07-19,"■ 주요 뉴스: ECB, 주요 정책금리 동결. 다음 금리인하 위해서는 이를 뒷받침할 추가 지표 요구 ○ 미국 시카고 연은 총재, 급격한 고용 악화 피하려면 조만간 금리인하 시작할 필요 ○ 미국 민주당, 바이든 대통령에 대한 대선 후보 사퇴 압력이 점차 증가 ○ 중국 3중전회, 중국식 현대화를 위한 개혁 강조. 고품질 발전 및 시장경제 추진 ■ 국제금융시장: 미국은 연준의 9월 금리인하 기대, 증시 차익매물 출회 등이 영향 주가 하락[-0.8%], 달러화 강세[+0.4%], 금리 상승[+4bp] ○ 주가: 미국 SP500지수는 대형 기술주 등 대부분 업종에서의 차익실현 등으로 하락 유로 Stoxx600지수는 미국 증시의 영향 등으로 0.2% 하락 ○ 환율: 달러화지수는 최근 하락에 따른 저가매수 등으로 상승 유로화와 엔화 가치는 각각 0.4%, 0.7% 하락 ○ 금리: 미국 10년물 국채금리는 7월 필라델피아 연은 제조업지수 호조 등으로 상승 독일은 ECB의 금리동결 등으로 1bp 상승 ※ 뉴욕 1M NDF 종가 1383.6원(스왑포인트 감안 시 1386.1원, 0.2% 상승). 한국 CDS 약보합"
